,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1184,1185,10,0,50,35,100,0,0,0,0,100,160,0,0,0,100,50,400,37,250,100,0,10,10,0,22,100,0,100,100,0,100,300,115,0,0,41,157,0,100,0,0,157,0,0,157,100,0,100,100,300,100,100,50,0,200,500,350,0,300,99,0,0,0,0,263,0,0,263,0,0,10,100,0,0,186700
1185,1186,30,0,60,9,0,0,0,0,0,0,150,0,0,0,200,50,700,67,80,0,0,80,90,100,0,100,100,200,100,0,0,400,39,0,0,39,78,0,100,0,0,94,27,0,122,100,0,100,0,400,100,100,70,0,0,0,100,100,100,39,0,0,0,0,0,236,0,0,0,0,100,200,0,0,104900
1186,1187,40,0,107,10,0,100,100,0,200,100,70,300,100,100,0,30,500,83,30,0,0,30,30,100,0,100,0,100,300,0,200,400,44,0,0,53,97,0,200,0,0,101,68,0,169,100,0,200,0,300,200,100,70,0,0,300,250,100,200,42,100,100,0,0,74,0,0,0,0,0,50,300,0,100,95000
1187,1188,10,0,89,12,0,0,0,0,200,0,30,0,0,0,100,80,500,29,50,0,0,130,110,100,0,0,0,0,0,0,0,0,145,0,0,16,162,0,0,0,0,162,0,0,162,100,0,200,0,200,100,0,50,0,100,0,740,0,300,75,0,0,0,0,114,192,0,0,0,0,90,200,0,0,262000
1188,1189,0,0,68,8,0,100,0,0,0,0,0,0,0,0,0,70,500,20,20,0,0,0,0,0,9,0,0,0,0,0,0,200,0,0,0,83,83,0,0,0,0,83,82,0,166,0,0,200,100,300,100,0,70,0,0,0,200,0,200,49,0,0,0,144,68,0,0,0,0,0,90,300,0,0,195000
1189,1190,0,0,60,7,0,0,0,0,0,0,170,0,0,0,0,70,500,40,410,0,0,0,0,100,0,100,0,0,100,0,0,200,0,0,0,99,99,0,100,0,0,102,77,0,180,0,0,200,100,300,100,0,70,0,100,0,380,200,200,44,0,0,0,140,60,0,0,0,0,0,110,400,0,0,189000
1190,1191,40,0,85,32,0,0,200,0,0,100,40,0,0,100,100,40,400,53,500,0,0,10,10,200,14,100,100,100,100,0,300,400,115,0,0,9,124,0,0,0,0,162,0,0,162,100,0,100,0,300,100,100,70,0,100,500,570,200,400,135,0,0,0,439,0,0,0,0,0,0,100,100,0,0,168000
1191,1192,110,300,24,2,0,0,0,0,0,0,50,0,0,400,0,80,500,40,40,0,0,10,10,0,45,0,0,0,0,0,0,200,0,0,0,77,77,0,0,0,0,76,67,0,144,0,0,200,100,200,100,0,50,0,0,100,380,100,200,49,0,0,0,206,0,0,0,0,0,0,60,100,0,0,174000
1192,1193,30,100,60,9,0,0,0,0,0,0,70,0,0,0,200,50,800,82,540,200,0,0,0,100,0,100,0,0,100,0,200,200,0,0,0,70,70,0,100,0,0,84,63,0,147,0,0,100,0,300,100,0,60,0,0,100,790,100,100,25,0,100,200,0,0,84,0,0,0,0,90,100,0,0,125000
1193,1194,70,100,74,4,0,0,0,0,100,0,40,0,0,300,100,60,500,40,410,100,0,0,0,0,42,100,0,0,200,0,0,0,88,0,0,34,122,0,0,0,0,122,0,0,122,100,0,200,0,200,100,100,50,0,0,0,380,200,200,40,0,0,0,0,304,0,0,0,0,0,110,300,0,0,165000
1194,1195,0,0,80,9,0,0,0,0,200,0,90,0,0,0,0,60,700,60,450,0,0,30,30,200,14,100,0,100,100,0,0,100,37,0,0,29,66,0,200,0,0,66,68,0,135,0,0,100,100,400,100,100,70,0,0,0,550,200,100,29,0,0,0,379,36,0,0,0,0,0,100,400,0,0,158000
1195,1196,0,0,51,8,0,100,0,0,0,0,170,0,0,0,0,60,500,11,60,0,0,0,0,100,0,100,0,0,0,0,0,200,0,0,0,72,72,0,0,0,0,72,72,0,145,0,0,200,100,300,100,0,80,0,0,0,110,200,200,40,0,0,0,100,24,0,0,0,0,0,90,0,0,0,176000
1196,1197,0,0,58,14,0,100,0,0,0,0,170,0,0,0,0,70,500,13,100,0,0,0,0,100,0,0,0,0,0,0,300,200,0,0,0,87,87,0,0,0,0,87,98,0,186,0,0,200,100,400,100,0,90,0,100,200,130,200,300,66,0,0,0,100,17,0,0,0,0,0,60,200,100,200,219210
1197,1198,120,100,65,8,0,100,100,0,200,0,70,0,0,0,600,70,600,77,80,0,0,10,10,100,0,100,0,200,100,0,0,200,0,0,0,81,81,0,0,0,0,81,87,0,169,0,0,100,0,300,100,100,70,0,100,100,650,100,100,22,0,0,0,0,0,330,0,0,0,0,90,200,600,0,144000
1198,1199,10,0,70,9,0,0,0,0,0,0,0,0,0,0,100,70,500,2,140,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,121,121,0,0,0,0,121,0,0,121,0,0,200,0,300,100,0,60,0,0,0,20,0,200,57,0,0,0,356,0,0,0,0,0,0,110,300,0,0,178000
1199,1200,10,0,75,11,0,0,0,0,0,0,90,0,0,0,100,40,500,37,430,0,0,30,30,0,5,100,0,100,100,0,0,300,54,0,0,50,105,0,100,0,0,138,0,0,138,0,0,100,100,300,100,100,60,0,100,0,470,100,200,45,0,0,0,0,82,0,0,0,0,0,40,200,0,0,148000
1200,1201,10,0,71,9,0,0,0,0,0,0,110,0,0,0,100,40,500,16,30,0,0,10,10,100,0,100,0,100,100,0,0,200,0,0,0,86,86,0,100,0,0,86,0,0,86,0,0,100,0,300,100,100,50,0,0,0,670,100,100,28,0,0,0,0,0,0,0,0,0,0,90,200,800,100,116050
1201,1202,0,0,80,10,0,0,0,0,200,0,0,0,0,0,0,70,500,45,300,0,0,0,0,100,0,100,0,0,0,0,300,200,0,0,0,86,86,0,0,0,0,86,91,0,177,0,0,200,100,300,100,0,60,0,0,0,30,0,200,54,0,0,0,198,36,0,0,0,0,0,100,300,0,0,197900
1202,1203,30,100,50,6,0,0,0,0,200,0,80,0,0,0,200,50,800,82,180,0,0,20,50,100,0,100,0,200,100,0,0,200,0,0,0,88,88,0,0,0,0,88,46,0,134,100,0,100,0,300,100,100,50,0,100,100,140,100,100,21,0,0,100,0,0,208,0,0,0,0,10,300,0,0,117000
1203,1204,10,0,75,9,0,0,0,0,0,0,0,0,0,0,100,70,500,4,140,0,0,0,0,0,17,0,0,0,0,0,0,200,0,0,0,163,163,0,0,0,0,163,0,0,163,0,0,200,0,300,100,0,60,0,100,0,40,100,200,45,0,0,0,74,234,0,0,0,0,0,40,300,0,0,213000
1204,1205,10,0,78,10,0,0,0,0,0,0,60,0,0,0,100,50,600,34,500,0,0,30,30,100,0,100,0,100,0,0,0,100,78,0,0,26,105,0,0,0,0,107,0,0,107,100,0,100,100,300,100,100,60,0,0,0,570,0,200,49,0,0,0,0,88,0,0,0,0,0,90,200,0,0,153500
1205,1206,10,0,90,14,0,100,0,0,300,0,120,0,0,0,100,70,700,59,470,100,0,30,30,0,23,0,0,100,0,0,200,100,48,100,17,149,215,0,100,0,0,219,0,0,219,0,0,200,0,300,100,0,70,0,100,0,400,0,300,70,0,0,0,84,70,0,0,0,0,0,110,300,0,0,271900
1206,1207,10,400,66,8,0,0,0,0,0,0,120,0,0,0,100,40,400,27,240,0,0,30,30,100,0,100,0,100,100,0,0,300,105,0,0,0,105,0,200,0,0,105,0,0,105,100,0,100,0,200,100,100,50,0,0,100,260,100,100,38,0,0,0,0,42,0,0,0,0,0,60,200,0,0,107000
1207,1208,10,0,70,9,0,0,0,0,0,0,0,0,0,0,100,60,500,0,0,0,0,0,0,0,12,0,0,0,0,0,300,0,34,0,0,134,168,0,0,0,0,170,0,0,170,100,0,200,0,300,100,0,70,0,0,0,0,0,200,54,0,0,0,192,23,0,0,0,0,0,10,200,0,0,200000
1208,1209,10,0,70,7,0,0,0,0,0,0,110,0,0,0,100,50,700,12,230,0,0,10,10,100,0,100,100,100,100,0,0,300,50,100,10,31,93,0,200,0,0,128,0,0,128,100,0,100,0,300,100,100,60,0,0,100,690,100,200,50,0,0,0,0,0,0,0,0,0,0,40,0,0,0,140000
1209,1210,10,0,85,10,0,100,0,0,300,0,50,500,0,0,100,80,500,13,100,100,0,0,0,200,42,0,0,0,200,0,200,0,122,0,0,44,166,0,0,0,0,166,0,0,166,100,0,200,0,300,100,0,80,0,100,0,130,0,200,50,0,0,0,322,50,0,0,0,0,0,10,200,100,200,290000
1210,1211,0,0,70,11,0,0,0,0,0,0,120,0,0,0,0,60,500,86,360,0,0,20,50,100,0,0,0,0,0,0,0,200,0,0,0,105,105,0,0,0,0,105,79,0,184,0,0,200,100,300,100,0,80,0,100,0,780,0,200,46,0,0,0,635,104,0,0,0,0,4,10,400,0,0,189000
1211,1212,30,0,152,12,0,100,100,0,0,100,170,0,0,0,200,80,700,62,60,0,0,20,50,100,0,0,0,300,0,0,300,0,42,0,0,13,55,0,100,0,0,108,67,0,175,0,0,200,0,400,100,100,80,0,0,400,640,0,200,49,0,0,0,325,12,0,0,0,0,0,110,400,0,0,164000
1212,1213,80,0,50,9,0,0,0,0,0,0,150,0,0,0,100,40,600,71,80,100,0,10,10,100,0,100,0,100,100,0,0,300,34,0,0,32,67,0,200,0,0,67,0,0,67,100,0,100,0,200,100,100,40,0,0,0,800,100,100,23,0,0,100,0,113,0,0,0,0,0,50,300,0,0,113000
1213,1214,100,0,61,10,0,100,0,0,300,0,90,0,0,0,500,40,900,10,140,0,0,0,0,100,0,100,100,100,100,100,300,0,64,0,0,0,64,0,0,0,0,96,0,0,96,100,100,0,0,0,100,100,30,0,0,0,100,100,100,36,0,0,0,88,0,0,0,0,0,0,10,200,0,0,145000
1214,1215,90,0,69,10,0,100,0,0,0,0,110,0,0,0,400,50,500,12,110,0,0,10,10,100,0,100,0,100,100,0,300,400,78,0,0,14,92,0,200,0,0,99,0,0,99,100,0,100,0,300,100,100,60,0,0,0,120,100,100,30,0,0,0,150,72,0,0,0,0,0,10,200,0,0,134500
1215,1216,10,0,99,7,0,100,0,0,0,0,90,0,0,0,100,50,500,27,240,0,0,0,0,100,0,100,0,100,100,0,0,300,18,400,37,34,89,0,200,0,0,89,0,0,89,0,0,100,0,300,100,100,50,0,0,100,260,0,100,38,0,0,0,0,0,0,0,0,0,0,10,100,0,0,125000
1216,1217,60,100,68,8,0,0,0,0,0,0,90,400,0,200,200,60,500,90,590,0,0,0,0,100,0,100,0,400,100,0,0,200,0,0,0,0,0,0,200,0,0,131,58,0,190,0,0,200,0,400,200,100,80,0,0,0,760,100,200,53,0,0,0,0,0,0,0,0,0,0,70,400,0,0,112000
1217,1218,10,300,72,8,0,0,0,0,0,0,50,0,0,0,100,80,500,51,370,0,0,60,60,200,7,0,0,0,0,0,200,0,93,0,0,36,130,0,0,0,0,131,0,0,131,100,0,200,0,300,100,0,60,0,0,0,480,0,200,55,0,0,0,135,112,0,0,0,0,0,20,300,100,200,229456
1218,1219,30,100,52,6,0,0,0,0,0,0,80,0,0,0,200,40,500,81,80,0,0,80,90,100,0,100,0,400,100,0,0,200,0,0,0,0,0,0,100,100,0,67,24,0,91,0,0,100,0,200,100,100,30,0,0,0,110,100,0,0,0,0,100,0,0,0,0,0,0,0,90,200,0,0,80500
1219,1220,110,100,21,1,0,0,0,0,0,0,220,0,0,400,0,60,500,63,480,0,0,60,60,0,23,100,0,100,100,0,0,200,0,0,0,67,67,0,200,0,0,67,54,0,121,0,0,100,100,300,100,100,70,0,0,0,110,100,0,0,0,0,100,201,0,0,0,0,0,0,70,200,0,100,91500
1220,1221,10,0,66,7,0,100,0,0,0,0,110,0,0,0,100,50,500,39,270,0,0,20,50,100,0,100,0,100,100,0,0,300,31,400,60,0,91,0,200,0,0,91,0,0,91,0,0,100,0,200,100,100,50,0,0,0,370,100,100,28,0,0,0,0,0,0,0,0,0,0,60,200,0,100,115000
1221,1222,10,0,55,8,0,0,0,0,0,0,90,100,0,0,100,50,500,21,340,100,0,30,30,100,0,100,0,100,100,0,0,400,25,400,49,21,95,0,0,0,0,121,0,0,121,0,0,100,0,300,100,100,50,0,100,0,210,100,100,32,0,0,0,0,63,0,0,0,0,0,50,0,0,0,134000
1222,1223,30,0,78,10,0,0,0,0,0,0,110,300,0,0,200,60,600,87,80,0,0,20,50,0,32,100,0,100,100,0,200,300,19,0,0,84,104,0,0,0,0,116,67,0,184,0,0,200,0,300,100,100,70,0,100,0,730,100,100,31,0,0,0,0,0,0,0,0,0,0,80,100,0,0,143000
1223,1224,10,0,89,10,0,0,0,0,0,0,110,0,0,0,100,50,300,23,580,100,0,20,50,0,4,100,0,100,100,200,0,500,75,0,0,138,213,0,200,100,200,213,0,0,213,0,0,200,0,400,100,100,70,400,0,100,540,100,200,52,0,0,0,0,30,0,0,0,0,0,40,200,0,0,137900
1224,1225,0,0,60,15,0,100,0,0,0,0,170,600,0,0,0,70,500,6,60,0,0,0,0,100,0,0,0,0,0,0,300,0,72,0,0,6,78,0,0,0,0,78,70,0,149,100,0,200,100,300,100,0,80,0,100,0,60,200,200,38,0,0,0,100,75,0,0,0,0,0,0,0,0,0,184000
1225,1226,100,0,65,10,0,0,0,0,0,0,110,0,0,0,500,60,800,18,460,100,0,0,0,0,6,100,100,100,100,0,300,0,50,0,0,8,58,0,0,0,0,113,0,0,113,0,100,100,0,300,100,100,60,0,0,0,180,0,100,26,0,0,0,224,0,0,0,0,0,0,110,100,0,0,145000
1226,1227,0,0,86,14,0,100,0,0,300,0,50,100,0,0,0,60,500,22,120,0,0,0,0,200,7,0,0,0,0,0,200,200,0,0,0,89,89,0,0,0,0,89,103,0,193,0,0,200,100,400,100,0,90,0,100,200,220,200,300,66,0,0,0,100,18,0,0,0,0,0,80,0,0,0,214000
1227,1228,10,0,72,8,0,0,0,0,200,0,110,0,0,0,100,50,800,10,170,0,0,0,0,0,30,100,0,100,100,0,0,100,59,0,0,31,91,0,0,0,0,91,0,0,91,100,0,100,0,200,100,0,50,0,0,100,780,100,200,57,0,0,0,0,240,0,0,0,0,0,30,0,0,0,147000
1228,1229,70,0,65,8,0,0,0,0,200,0,100,0,0,300,100,90,500,74,170,100,0,10,10,0,76,200,0,0,200,0,0,0,154,0,0,16,170,0,0,0,0,170,0,0,170,100,0,100,100,100,100,200,70,0,100,0,230,200,300,105,0,0,0,0,72,0,0,224,0,0,40,0,100,200,367294
1229,1230,100,0,70,7,0,0,0,0,0,0,110,0,0,0,500,50,500,14,130,100,0,40,30,100,0,100,0,100,100,0,0,100,66,0,0,40,107,0,100,0,0,150,0,0,150,0,0,200,0,400,100,100,70,200,0,400,140,100,100,40,0,0,0,0,0,0,0,0,0,0,50,0,0,0,127000
1230,1231,60,0,69,18,0,100,0,0,0,0,90,100,700,200,200,50,500,54,440,500,0,70,40,100,0,100,0,100,0,0,0,0,49,300,21,65,136,0,0,0,0,136,125,0,262,0,0,200,200,400,200,100,120,0,100,200,320,0,200,60,0,0,100,155,24,145,0,0,0,83,50,100,0,0,190000
1231,1232,60,0,70,7,0,0,0,0,0,0,110,0,0,200,500,50,600,12,110,100,0,20,50,0,12,100,0,100,100,0,300,100,80,0,0,30,110,0,200,0,0,119,0,0,119,100,0,100,0,300,100,100,60,0,0,0,120,100,200,54,0,0,0,0,18,0,0,0,0,0,10,200,0,0,132500
1232,1233,60,0,70,9,0,0,0,0,100,0,110,0,0,200,100,40,500,12,110,0,0,30,30,100,0,100,0,400,100,0,0,200,0,0,0,0,0,0,200,0,0,122,0,0,122,0,0,200,0,200,200,100,60,0,0,300,120,100,200,46,0,0,0,0,0,0,0,0,0,0,100,100,0,0,101800
1233,1234,10,0,65,12,0,100,0,0,0,0,110,0,0,0,100,50,500,28,190,100,0,70,40,0,18,100,0,100,100,0,0,300,100,0,0,18,118,0,300,0,0,118,0,0,118,100,0,100,0,300,100,100,60,0,0,0,270,0,200,53,0,0,0,0,0,0,0,0,0,0,10,400,200,100,142000
1234,1235,20,400,55,8,0,0,100,0,0,0,230,0,0,0,0,50,600,108,80,0,0,10,10,100,0,100,0,0,100,0,300,200,0,0,0,94,94,0,200,100,200,102,94,0,196,0,0,100,100,400,100,100,70,0,0,0,110,100,0,0,0,0,100,0,192,0,0,0,0,0,60,0,0,100,130000
1235,1236,20,0,96,13,0,0,0,0,0,0,20,0,0,0,0,50,500,101,80,0,0,20,50,100,0,100,0,200,0,0,200,200,0,0,0,74,74,0,100,0,100,89,89,0,178,0,0,100,100,400,100,100,90,0,0,100,920,100,100,18,100,100,100,203,40,0,0,0,0,0,90,200,0,0,138887
1236,1237,110,0,36,2,0,0,0,0,0,0,100,0,0,400,0,70,500,0,0,0,0,0,20,200,10,0,0,0,0,0,0,200,0,0,0,76,76,0,0,0,0,76,86,0,162,0,0,200,100,200,100,0,60,0,0,200,0,0,200,47,0,0,0,0,27,0,0,0,0,0,110,400,0,0,175500
1237,1238,0,0,41,12,0,200,0,0,100,0,0,0,0,0,0,70,500,6,60,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,84,84,0,0,0,0,84,110,0,194,0,0,200,100,400,100,0,80,0,100,200,60,200,200,43,0,0,0,100,48,0,0,0,0,0,20,200,0,0,195000
1238,1239,10,0,63,13,0,0,0,0,0,0,120,400,0,0,100,60,500,11,60,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,114,114,0,0,0,0,114,0,0,114,0,0,100,100,300,100,100,60,0,0,100,110,100,200,48,0,0,0,0,0,0,0,0,0,0,100,200,0,100,142500
1239,1240,10,0,64,9,0,100,300,0,0,0,160,0,0,0,100,80,500,13,100,100,0,0,0,0,3,0,0,0,0,0,300,0,42,0,0,104,147,0,0,0,0,148,0,0,148,0,0,200,0,200,100,200,60,0,100,0,130,0,200,47,0,0,0,120,33,0,0,0,0,0,30,100,0,0,265900
1240,1241,0,0,65,8,0,0,0,0,0,0,0,0,0,0,0,70,500,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,55,0,0,33,88,0,0,0,0,88,88,0,176,100,0,200,100,300,100,0,80,0,0,0,0,0,200,54,0,0,0,0,63,0,0,0,0,0,90,0,0,0,224900
1241,1242,10,0,83,9,0,0,0,0,0,0,50,0,0,0,100,70,600,22,120,100,0,0,0,200,0,0,0,0,0,0,300,200,0,0,0,168,168,0,0,0,0,168,0,0,168,0,0,200,0,300,100,0,70,0,0,0,220,0,300,95,0,0,0,0,56,0,0,0,0,0,110,100,100,200,248328
1242,1243,90,0,85,10,0,0,0,0,0,0,60,0,0,0,400,70,600,99,600,0,0,70,40,0,8,100,0,100,0,0,100,0,88,400,16,0,105,0,200,0,0,117,0,0,117,100,0,200,0,300,100,0,60,0,200,0,470,0,200,52,0,0,0,0,120,0,0,0,0,0,80,400,0,500,170000
1243,1244,10,0,107,13,0,0,0,0,0,0,100,0,0,0,100,100,500,13,100,0,0,0,0,100,0,200,0,0,200,100,100,0,138,0,0,69,207,0,0,0,0,207,0,0,207,100,0,200,100,200,100,200,70,0,100,0,130,200,300,85,0,0,0,216,229,0,0,0,0,0,20,200,100,200,465000
1244,1245,20,0,76,11,0,100,300,0,200,100,20,0,0,0,0,80,700,15,80,0,0,40,80,100,0,100,0,0,0,0,0,200,0,0,0,79,79,0,300,0,0,79,72,0,151,0,0,100,0,300,100,0,70,0,200,100,80,100,200,40,0,0,0,0,0,0,0,0,0,0,110,200,0,0,230000
1245,1246,100,0,78,12,0,0,0,0,0,0,60,0,0,0,500,60,700,68,0,100,0,0,0,0,7,100,0,100,0,0,0,200,0,0,0,58,58,0,0,0,0,114,72,0,186,0,0,300,100,300,100,100,70,0,100,200,600,200,200,47,0,0,0,268,112,0,0,147,0,0,80,100,0,100,178000
1246,1247,0,300,65,8,0,0,0,0,0,0,50,0,0,0,0,70,500,11,100,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,75,75,0,0,0,0,75,79,0,155,0,0,200,100,300,100,0,60,0,0,0,110,0,200,61,0,0,0,0,45,0,0,0,0,0,100,200,100,200,186500
1247,1248,100,0,77,12,0,100,0,0,0,0,40,0,0,0,500,60,500,1,10,0,0,30,30,0,33,100,0,100,100,0,300,0,53,0,0,47,101,0,200,0,0,103,0,0,103,100,0,100,0,300,100,100,60,0,0,0,10,100,300,88,0,0,0,0,0,0,0,0,0,0,10,400,0,0,169900
1248,1249,120,100,60,9,0,0,0,0,0,0,70,0,0,0,600,60,500,109,80,0,0,80,90,100,0,100,0,200,0,0,0,300,31,0,0,41,73,400,300,100,0,113,92,0,205,0,0,100,100,300,100,100,80,0,100,100,490,100,200,39,100,100,200,0,0,259,0,0,0,0,70,0,0,0,129500
1249,1250,10,0,60,7,0,0,0,0,0,0,110,0,0,0,100,50,700,52,80,0,0,10,10,100,0,100,0,100,100,0,0,400,53,300,9,24,87,0,200,0,0,98,0,0,98,0,0,100,0,300,100,100,60,0,0,0,490,100,100,27,0,0,0,0,80,0,0,0,0,0,10,100,0,0,119000
1250,1251,10,0,93,11,0,0,0,0,200,0,110,0,0,0,100,70,500,21,340,100,0,40,70,100,0,0,0,100,100,0,0,100,106,0,0,104,211,0,0,0,0,211,0,0,211,100,0,200,100,300,100,200,80,0,200,0,210,200,200,52,0,0,0,0,0,0,0,0,0,0,70,400,0,0,244000
1251,1252,70,0,52,3,0,100,0,0,200,0,100,0,0,300,100,70,500,0,0,0,0,0,20,200,16,0,0,0,0,0,0,200,0,0,0,140,140,0,0,0,0,140,0,0,140,0,0,200,0,200,100,0,60,0,100,0,0,0,200,47,0,0,0,148,36,0,0,0,0,0,100,200,0,0,171750
1252,1253,10,0,62,9,0,0,0,0,0,0,40,0,0,0,100,50,600,21,340,0,0,30,30,100,0,100,0,100,100,0,0,400,51,0,0,35,86,0,200,0,0,87,0,0,87,100,0,100,0,300,100,100,50,0,0,0,210,0,100,28,0,0,0,33,0,0,0,0,0,6,60,300,0,0,130000
1253,1254,0,0,72,17,0,100,0,0,0,0,10,0,0,0,0,70,700,99,0,0,0,20,50,100,0,0,0,100,100,0,100,500,12,200,103,3,119,0,200,0,0,151,65,0,216,100,0,200,100,300,100,0,90,0,200,0,470,0,200,51,0,0,0,220,47,0,0,0,0,0,90,100,0,0,294000
1254,1255,0,0,60,6,0,0,0,0,0,0,150,0,0,0,0,70,500,0,160,0,0,0,0,200,9,0,0,0,0,0,0,200,0,0,0,74,74,0,0,0,0,76,89,0,165,0,0,200,100,300,100,0,70,0,100,200,0,200,200,39,0,0,0,178,128,0,0,0,0,0,90,0,0,0,165400
1255,1256,30,100,52,6,0,0,0,0,0,0,80,0,0,0,200,60,600,8,80,0,0,20,50,100,0,100,0,200,100,200,0,500,42,0,0,45,88,0,200,0,200,95,40,0,136,0,0,100,0,300,100,100,60,0,100,100,760,100,100,56,0,0,0,0,0,0,0,120,0,0,60,100,0,0,127500
1256,1257,10,0,91,14,0,100,0,0,200,0,30,0,0,0,100,80,500,29,540,100,0,30,30,0,55,0,0,0,0,0,100,0,131,0,0,67,198,0,0,0,0,198,0,0,198,100,0,200,0,200,100,0,70,0,100,0,740,200,200,69,0,0,0,262,36,0,0,0,0,0,50,0,0,0,301500
1257,1258,80,0,56,4,0,0,0,0,200,0,150,100,0,0,100,50,800,91,80,0,0,20,50,100,0,100,0,0,300,0,0,200,0,0,0,86,86,0,0,0,0,86,0,0,86,0,0,100,0,200,100,100,40,0,0,0,110,100,0,0,0,0,0,0,96,0,0,0,0,0,90,300,0,0,99900
1258,1259,100,0,59,9,0,100,0,0,0,0,170,0,0,0,500,70,500,11,60,0,0,0,0,200,18,0,0,0,0,0,100,0,65,0,0,20,85,0,0,0,0,116,0,0,116,100,0,200,0,200,100,0,50,0,0,0,110,200,200,40,0,0,0,212,0,0,0,0,0,0,90,0,0,0,190000
1259,1260,10,0,65,9,0,0,0,0,100,0,110,0,0,0,100,60,800,60,450,0,0,30,30,100,0,100,0,100,0,0,0,100,60,400,43,1,105,0,100,0,0,105,0,0,105,100,0,100,100,300,100,100,60,0,0,0,550,100,200,46,0,0,0,180,0,0,0,80,0,0,90,0,0,0,151000
1260,1261,0,0,62,24,0,300,0,0,300,0,170,600,0,0,0,60,500,40,410,0,0,0,0,100,0,100,0,0,0,0,0,200,0,0,0,84,84,0,0,0,0,89,78,0,167,0,0,200,100,300,100,100,70,0,100,200,380,200,200,50,0,0,0,0,103,0,0,0,0,0,110,300,0,0,181000
1261,1262,10,0,80,9,0,0,0,0,0,0,110,0,0,0,100,50,600,46,330,100,0,10,10,100,0,100,0,100,100,0,0,300,50,0,0,54,105,0,100,0,0,105,0,0,105,0,0,100,0,200,100,100,50,0,0,0,450,100,100,33,0,0,0,0,0,0,0,0,0,0,110,300,0,0,128900
1262,1263,30,0,58,11,0,0,0,0,0,0,190,0,0,0,200,40,500,24,310,0,0,20,50,100,0,100,0,100,100,0,300,200,0,0,0,110,110,0,0,0,200,110,68,0,178,100,0,100,0,500,100,100,80,300,200,0,240,100,100,30,0,0,0,120,0,0,0,0,0,0,60,300,0,0,161500
1263,1264,20,0,60,13,0,0,0,0,0,0,80,0,0,0,0,60,600,58,80,200,0,20,50,100,0,100,0,0,100,0,0,200,0,0,0,76,76,0,0,0,200,106,76,0,182,0,0,100,0,300,100,100,80,0,100,100,720,100,200,52,0,0,100,0,0,126,0,0,0,0,90,100,0,0,180500
1264,1265,70,400,34,4,0,0,0,0,0,0,110,0,0,300,100,60,500,45,410,0,0,10,10,100,0,0,0,0,0,0,0,0,26,0,0,113,140,0,0,0,0,133,0,0,133,100,0,200,0,200,100,0,50,0,0,0,30,200,200,51,0,0,0,144,68,0,0,0,0,0,50,0,200,100,181000
1265,1266,110,300,35,3,0,0,0,0,400,0,50,0,0,300,0,70,500,40,410,100,0,10,10,0,21,0,0,0,0,0,0,0,45,0,0,24,69,0,0,0,0,71,73,0,145,100,0,200,100,300,100,0,60,0,0,100,380,100,200,50,0,0,0,0,34,0,0,0,0,0,100,200,0,0,183900
1266,1267,40,100,60,10,0,100,100,0,0,0,70,100,0,100,600,70,400,48,80,100,0,20,50,100,0,300,0,100,100,0,0,200,0,0,0,92,92,0,200,100,100,96,92,0,188,0,0,100,100,400,200,100,90,0,100,100,140,100,100,30,0,0,100,0,0,264,0,0,0,0,80,100,0,0,122000
1267,1268,10,0,89,13,0,100,300,0,0,0,160,0,0,0,100,90,500,74,370,100,0,90,60,100,0,200,0,0,200,0,100,200,0,0,0,200,200,0,0,0,0,201,0,0,201,0,0,200,0,300,100,200,100,0,100,0,480,200,300,74,0,0,0,144,76,0,0,0,0,0,10,400,0,0,378500
1268,1269,30,0,79,14,0,100,0,0,0,100,20,0,0,0,200,80,900,61,180,0,0,90,80,0,63,100,100,100,100,0,200,300,19,0,0,53,72,0,0,0,0,196,147,0,344,0,0,300,100,400,100,0,110,0,200,200,770,100,300,101,0,0,0,314,12,0,0,0,0,0,10,0,0,0,381000
